,tagID,value,uses,popularity
2567,4903,n 1 hot 100 billboard,4,4
2568,4281,never enough,4,4
2569,7240,westlife,4,4
2570,267,psychedelic garage revival,4,4
2571,7249,western,4,4
2572,12172,gives me chills,4,4
2573,2605,favourite tracks,4,4
2574,11796,songs that make me laugh til i shit myself but are still good songs,4,4
2575,4895,martin gore,4,4
2576,7261,gladys the tag,4,4
2577,12057,speed,4,4
2578,2739,alice in chains,4,4
2579,7530,favorite male vocalist,4,4
2580,7528,refreshing,4,4
2581,1665,amazing cover,4,4
2582,6854,vocalists i love,4,4
2583,7272,improvisation,4,4
2584,7518,space-rock,4,4
2585,5315,countrycore,4,4
2586,11859,heavenly voice,4,4
2587,263,80s garage,4,4
2588,12300,popstars: the rivals,4,4
2589,7343,egypt,4,4
2590,11059,horrorcore rap,4,4
2591,12543,vacation,4,4
2592,6630,jeffrey lewis,4,4
2593,4742,eurovision song contest,4,4
2594,8020,europa,4,4
2595,6626,late night love,4,4
2596,11070,yearns to be covered,4,4
2597,7034,leader,4,4
2598,9228,southern country rock,4,4
2599,11220,old but good,4,4
2600,50,modern classical,4,4
2601,4365,lithuanian black metal,4,4
2602,11222,me likey,4,4
2603,1153,hott,4,4
2604,2485,liquid funk,4,4
2605,7009,strong lyrics,4,4
2606,10886,love making music,4,4
2607,3907,reasons to get up in the morning,4,4
2608,8025,eurobeat,4,4
2609,8053,melodia,4,4
2610,6584,underground hip hop,4,4
2611,12539,lmfao,4,4
2612,8110,musicas lindas,4,4
2613,12540,recommended to me,4,4
2614,7008,powerfull,4,4
2615,5611,down tempo,4,4
2616,8215,anarcopunk,4,4
2617,11089,interesting and will do more research on this artist soon,4,4
2618,4999,the corrs,4,4
2619,4241,i miss you,4,4
2620,5034,lustpop,4,4
2621,11130,rip out my fucking heart why dont you,4,4
2622,8216,music to listen to by a forest river at night,4,4
2623,7007,should be played loudly,4,4
2624,11164,american jazz,4,4
2625,1126,power,4,4
2626,12360,enstrumantal,4,4
2627,10876,covers that are far far better than the original,4,4
2628,8000,shoshi,4,4
2629,12339,best of 2005,4,4
2630,11060,bone thugs,4,4
2631,6894,houston,4,4
2632,1425,prog,4,4
2633,10829,80ss,4,4
2634,2522,level two,4,4
2635,4270,revolutionary,4,4
2636,2032,melhor que cine,4,4
2637,12645,symbiosis,4,4
2638,2524,1st  vine,4,4
2639,2443,a-ha,4,4
2640,12303,the x factor 6,4,4
2641,4354,kurt cobain,4,4
2642,11379,jihad song,4,4
2643,3850,'80s,4,4
2644,3018,pussycat dolls,4,4
2645,2969,pitty,4,4
2646,6650,garage pop,4,4
2647,2037,awesome song,4,4
2648,421,best singer ever,4,4
2649,10875,nightmare before christmas,4,4
2650,11273,relationships,4,4
2651,6642,carnaval,4,4
2652,1728,arctic monkeys,4,4
2653,7071,dulce maria,4,4
2654,8253,the who,4,4
2655,5055,lets dance,4,4
2656,1632,mariah,4,4
2657,4970,brit,4,4
2658,3879,rock chileno,4,4
2659,4268,texas blues,4,4
2660,7078,madge,4,4
2661,31,hi-nrg,4,4
2662,1305,ost,4,4
2663,419,metal god,4,4
2664,8868,finale,3,3
2665,8867,cello rock,3,3
2666,1926,download required,3,3
2667,7012,precision musicianship,3,3
2668,8869,paint-the-world-in-colour,3,3
2669,6358,kazakistan,3,3
2670,7265,downtempo custom,3,3
2671,3581,karadeniz,3,3
2672,9205,hillbilly boogie,3,3
2673,1333,american blues artist group,3,3
2674,7340,coran,3,3
2675,6361,native american flute,3,3
2676,2093,german thrash metal,3,3
2677,4114,spanish indie pop,3,3
2678,7338,tilavet,3,3
2679,8851,random,3,3
2680,1536,synthrock,3,3
2681,6822,power violence,3,3
2682,2150,they might be giants,3,3
2683,2149,satire,3,3
2684,865,memphis soul,3,3
2685,7006,loved at first listen,3,3
2686,4123,kvlt,3,3
2687,2136,garbage city radio,3,3
2688,6827,boogie,3,3
2689,7327,gypsy punk,3,3
2690,3620,dj gk,3,3
2691,9204,rockin hillbilly,3,3
2692,7124,femme fronted metal,3,3
2693,9176,all time favorite,3,3
2694,3561,high school,3,3
2695,3604,jimmy page,3,3
2696,2100,jesse mccartney,3,3
2697,7035,civil rights movement,3,3
2698,7140,utada hikaru,3,3
2699,6316,great solo,3,3
2700,6910,real country,3,3
2701,4267,new orleans,3,3
2702,4498,true blood,3,3
2703,6865,ragtime,3,3
2704,8848,more,3,3
2705,7114,classic jazz,3,3
2706,1321,best song,3,3
2707,4179,bittersweet,3,3
2708,1331,guns n roses,3,3
2709,4513,south africa,3,3
2710,3594,forbidden sounds group,3,3
2711,4208,one hit wonder,3,3
2712,8953,listen while crying and feeling like shit,3,3
2713,1293,entertainer,3,3
2714,1508,jack johnson,3,3
2715,4504,steven wilson,3,3
2716,8996,enchanting,3,3
2717,4217,beauty,3,3
2718,1295,pop queen,3,3
2719,3606,70s rock,3,3
2720,8911,blues rock guitarist,3,3
2721,1947,past tense,3,3
2722,3619,signed,3,3
2723,8882,saxophones,3,3
2724,7243,lyrical brilliance,3,3
2725,7014,personal favourites,3,3
2726,7015,powerful lyrics,3,3
2727,8896,notag,3,3
2728,4280,my teens,3,3
2729,806,soundtrack of my dreams,3,3
2730,817,mega awesome sweet fuckin hyperpowerful riff,3,3
2731,807,helplessly singing along,3,3
2732,6959,vocal femenino,3,3
2733,6857,steve stevens,3,3
2734,6340,lily allen,3,3
2735,7196,intense sadness,3,3
2736,7142,trash,3,3
2737,7194,olimpo dei migliori,3,3
2738,7017,personal meaning,3,3
2739,6860,john foxx,3,3
2740,9189,x-factor,3,3
2741,6349,kazakhstan,3,3
2742,7178,vocal house,3,3
2743,7155,close your eyes and imagine,3,3
2744,8902,bardic,3,3
2745,809,great cover,3,3
2746,7018,fucking brilliant,3,3
2747,2097,rock female,3,3
2748,4237,texas,3,3
2749,4392,we love the 80s,3,3
2750,6768,bolno,3,3
2751,7341,kari,3,3
2752,6660,skid row,3,3
2753,1007,g-funk,3,3
2754,1008,bandana music,3,3
2755,1867,chills,3,3
2756,6647,stand-up comedy,3,3
2757,1160,classic pop,3,3
2758,1157,big hair,3,3
2759,6516,krutt,3,3
2760,1019,jazz core,3,3
2761,6545,skram,3,3
2762,3920,awesomesauce,3,3
2763,4364,pagan black metal,3,3
2764,6555,berlin school,3,3
2765,1037,banu kirbag,3,3
2766,8012,joy division,3,3
2767,8017,gay as hell,3,3
2768,3931,british reggae,3,3
2769,997,pure love,3,3
2770,3910,melhor banda do mundo,3,3
2771,7956,i came,3,3
2772,1472,nelly,3,3
2773,7906,unplugged,3,3
2774,3963,spacey,3,3
2775,2069,horror,3,3
2776,6492,makes me trigger happy with the love button,3,3
2777,3962,mactonight essential,3,3
2778,3960,dancey,3,3
2779,4435,indie/rock,3,3
2780,3959,mactonight fav,3,3
2781,2067,ireland,3,3
2782,2024,brazilian metal,3,3
2783,7916,songs i can play,3,3
2784,7921,lmli,3,3
2785,3948,desert rock,3,3
2786,7951,overrated hipster garbage,3,3
2787,8019,russian gay,3,3
2788,1141,musicals,3,3
2789,3969,beat,3,3
2790,4413,rock metal,3,3
2791,3876,78violet,3,3
2792,4412,pop sensation,3,3
2793,1874,powerhouse voice,3,3
2794,3873,aly and aj,3,3
2795,6607,neo-progressive metal,3,3
2796,8219,too long but genious,3,3
2797,8231,your ears will bleed,3,3
2798,8311,heard live,3,3
2799,8242,relax del chido,3,3
2800,2055,progressive hardcore,3,3
2801,1103,industri,3,3
2802,6582,afro-cuban,3,3
2803,8262,summer 2010,3,3
2804,3835,falsetto,3,3
2805,8265,polish hip-hop,3,3
2806,8202,melodifestivalen,3,3
2807,8200,male version,3,3
2808,8468,miscellaneous,3,3
2809,8111,escuta isso por favor,3,3
2810,8029,tv themes,3,3
2811,4369,anahi,3,3
2812,8463,alternative  punk,3,3
2813,8442,icarly,3,3
2814,1128,spice girls,3,3
2815,6564,jazz piano,3,3
2816,8054,especiales,3,3
2817,4414,pop female,3,3
2818,8062,cover versions,3,3
2819,8398,80s stuff,3,3
2820,8388,best rock,3,3
2821,8387,boy :d,3,3
2822,8386,furnoo lovers,3,3
2823,6627,90s fun,3,3
2824,3889,melhor da alemanha,3,3
2825,976,true synthpop,3,3
2826,2018,rock-n-roll,3,3
2827,8847,harmonisch ambient classical new nu classic,3,3
2828,1980,scream along,3,3
2829,6773,industrial black metal,3,3
2830,6389,bonus track,3,3
2831,3688,female-vocalists,3,3
2832,8680,wierd-groove,3,3
2833,7529,praise,3,3
2834,6772,fuckin covers,3,3
2835,7550,oshare kei :,3,3
2836,2079,punk77,3,3
2837,7552,visual kei n-n,3,3
2838,6770,who is goth lol,3,3
2839,6578,jazz pianist,3,3
2840,4057,sarah brightman,3,3
2841,8650,tagged indie just for the sake of it i guess,3,3
2842,7595,wide horizon,3,3
2843,4053,manguebeat,3,3
2844,1984,marilyn manson,3,3
2845,7475,bluesrock,3,3
2846,2076,cybercore,3,3
2847,4087,paris hilton,3,3
2848,3659,fucking selfdeep,3,3
2849,1337,guitar karlsruhe,3,3
2850,8828,bard metal,3,3
2851,7400,fado,3,3
2852,6365,turk dunyasi,3,3
2853,6367,song that makes me cry,3,3
2854,1231,loneliness,3,3
2855,4470,indy hip-hop,3,3
2856,7411,tori amos,3,3
2857,4303,best of 2007,3,3
2858,3671,-pearl fashion music,3,3
2859,3675,al jourgensen,3,3
2860,1375,carrie underwood,3,3
2861,3676,funk metal,3,3
2862,1226,1973,3,3
2863,7596,inflight music,3,3
2864,3707,norwegian metal,3,3
2865,7882,vnv nation,3,3
2866,7672,pittsburgh,3,3
2867,8613,bad girls,3,3
2868,7678,beach boys,3,3
2869,6734,american beauty,3,3
2870,7750,layne staley,3,3
2871,4012,datura,3,3
2872,6731,kill bill,3,3
2873,7769,chris cornell,3,3
2874,2008,the strokes,3,3
2875,6727,dumb and dumber,3,3
2876,6725,a,3,3
2877,8604,bad days,3,3
2878,3981,deep-house,3,3
2879,3745,the doors,3,3
2880,6484,colorado,3,3
2881,7880,information society,3,3
2882,4334,death thrash,3,3
2883,8614,kathy,3,3
2884,4051,early heavy metal,3,3
2885,7671,mariage blanc,3,3
2886,8630,moonlight mile ost,3,3
2887,8629,greys anatomy soundtrack,3,3
2888,4048,neo prog,3,3
2889,3712,soft music,3,3
2890,7618,nikki sixx,3,3
2891,8626,gta vice city,3,3
2892,1211,synth indie rock,3,3
2893,1207,fergie,3,3
2894,6474,post-black metal,3,3
2895,8618,teddy,3,3
2896,7645,diego12,3,3
2897,8617,namora,3,3
2898,8616,birds of prey,3,3
2899,7649,awesome voice,3,3
2900,6741,final fantasy,3,3
2901,1122,you,3,3
2902,3365,songs to make love to,3,3
2903,9232,ambient techno,3,3
2904,5610,high school musical,3,3
2905,12050,the west coast sound of holland,3,3
2906,2991,male vocal,3,3
2907,2994,bubblegoth,3,3
2908,12051,loops,3,3
2909,5617,j-hiphop,3,3
2910,4745,esc,3,3
2911,1776,incredible,3,3
2912,10903,tune,3,3
2913,12073,ben lee,3,3
2914,10872,old school hip hop,3,3
2915,12074,butterfly boucher,3,3
2916,166,death cab for cutie,3,3
2917,3012,hayley williams,3,3
2918,3015,anna tsuchiya,3,3
2919,12098,melodious,3,3
2920,12126,pretty much amazing,3,3
2921,5682,illadelph,3,3
2922,4729,great dancers,3,3
2923,5702,punk n roll,3,3
2924,12136,my ballz in your mouth :3,3,3
2925,5713,elephant 6,3,3
2926,10954,paul oakenfold,3,3
2927,2983,aly,3,3
2928,10745,i could listen to this forever,3,3
2929,2982,aj,3,3
2930,11960,ozzy,3,3
2931,11961,mike bordin,3,3
2932,219,whore,3,3
2933,1633,ne-yo,3,3
2934,218,slut,3,3
2935,2397,hardcore melodico,3,3
2936,12039,una mamada,3,3
2937,11071,sex music,3,3
2938,423,helloween,3,3
2939,436,angra,3,3
2940,1673,femme fatale,3,3
2941,10991,cabelo ruim,3,3
2942,10990,poota,3,3
2943,10976,johnny cash,3,3
2944,12048,electrofunk,3,3
2945,2403,miley,3,3
2946,6311,us metal,3,3
2947,2978,three days grace,3,3
2948,10963,imperative reaction,3,3
2949,2980,linkin park,3,3
2950,10962,melodic punk,3,3
2951,5714,hippie,3,3
2952,3030,pussycat,3,3
2953,10270,download,3,3
2954,4902,cher,3,3
2955,5184,melodic hard rock,3,3
2956,10438,russian underground hip-hop,3,3
2957,10437,ihaa,3,3
2958,4909,addicted,3,3
2959,518,hungarian,3,3
2960,4910,simple,3,3
2961,10388,fave tracks two,3,3
2962,12221,moscow,3,3
2963,272,garage surf,3,3
2964,10371,gta4,3,3
2965,3136,dream theater,3,3
2966,10370,big bands,3,3
2967,10369,not rnb,3,3
2968,4656,portishead,3,3
2969,3141,kamelot,3,3
2970,10360,teen punk,3,3
2971,10314,mountain road trip music,3,3
2972,12224,emilie simon,3,3
2973,3159,relaxed,3,3
2974,549,hardrock,3,3
2975,4651,nine inch nails,3,3
2976,10473,rocknroll,3,3
2977,2593,unknown,3,3
2978,12138,nigga stole ma bike,3,3
2979,5805,exactly,3,3
2980,10742,nice vocals,3,3
2981,446,grunge rock,3,3
2982,10719,john mayer,3,3
2983,3038,womanizer,3,3
2984,5235,ukraine,3,3
2985,5741,the new wave of classic rock,3,3
2986,10665,punk sound,3,3
2987,5750,ska-punk,3,3
2988,5757,motivating,3,3
2989,3054,happy hardcore,3,3
2990,10622,depression is kicking in,3,3
2991,12174,toured with,3,3
2992,5766,better than the original,3,3
2993,4691,maroon 5,3,3
2994,2298,squartet,3,3
2995,5775,constellation records,3,3
2996,10601,xxxmas,3,3
2997,1772,chilling,3,3
2998,5199,choon,3,3
2999,12181,tunes,3,3
3000,489,taylor momsen,3,3
3001,2394,princess,3,3
3002,4767,buffy,3,3
3003,11165,brazilian jazz,3,3
3004,11630,broken beat,3,3
3005,11626,atmospheric drum and bass,3,3
3006,5376,emir,3,3
3007,11805,1337,3,3
3008,11806,leet,3,3
3009,11580,hip hop soul,3,3
3010,2815,romania,3,3
3011,2816,quechua,3,3
3012,11533,newgaze,3,3
3013,1663,for haters,3,3
3014,5323,village,3,3
3015,1664,live track,3,3
3016,5321,97x,3,3
3017,11527,arabica,3,3
3018,11525,orient,3,3
3019,320,chilean,3,3
3020,326,wale,3,3
3021,331,pain,3,3
3022,334,palestine,3,3
3023,1666,tracks i would put on a movie soundtrack,3,3
3024,2849,original,3,3
3025,374,ateens,3,3
3026,11628,jazzy house,3,3
3027,2804,bsb,3,3
3028,5524,swiss,3,3
3029,2801,dark folk,3,3
3030,2759,epica,3,3
3031,4837,experimental black metal,3,3
3032,11797,overplayed,3,3
3033,5357,mind-bursting,3,3
3034,11799,i like girls,3,3
3035,11800,impressive,3,3
3036,1657,make me wanna scream,3,3
3037,2779,father of metal,3,3
3038,5369,rick-villa,3,3
3039,2781,black sabbath,3,3
3040,11696,songs that cheer me up,3,3
3041,11695,dancante,3,3
3042,5372,lupe fiasco,3,3
3043,5373,south rap,3,3
3044,11672,german rap,3,3
3045,5374,street vanacular,3,3
3046,5326,bounce,3,3
3047,11804,songs that make me want to eat cake,3,3
3048,2794,tbm,3,3
3049,11634,disco house,3,3
3050,4816,j-cuties,3,3
3051,4803,musica brasileira,3,3
3052,255,rock espanol,3,3
3053,4802,gta iv,3,3
3054,2713,dance around your bedroom,3,3
3055,2386,abstract hip hop,3,3
3056,1639,michael,3,3
3057,4864,i want back to the 80s,3,3
3058,11345,mixed vocals,3,3
3059,11941,mstrkrft,3,3
3060,11330,godlike people of awesomeness,3,3
3061,5306,creepy but amazing,3,3
3062,5305,optimistic,3,3
3063,11275,angry,3,3
3064,11274,rock out,3,3
3065,1800,cap,3,3
3066,1801,post-dubstep,3,3
3067,2676,most beautiful voices,3,3
3068,2675,dancing queen,3,3
3069,11247,techno-industrial,3,3
3070,11223,so sweet,3,3
3071,11221,super catchy,3,3
3072,5518,born this way,3,3
3073,11216,mississippi,3,3
3074,11210,buzzpop,3,3
3075,11192,77 style punk,3,3
3076,402,the king of pop,3,3
3077,2693,death punk,3,3
3078,2695,rock italiano,3,3
3079,2889,fallout,3,3
3080,11473,brainy,3,3
3081,2866,spears,3,3
3082,5389,sickness,3,3
3083,11902,boy with guitar,3,3
3084,11450,hardcoregutural,3,3
3085,2880,swedish rock,3,3
3086,2882,the king,3,3
3087,246,pop espanol,3,3
3088,11917,oh canada,3,3
3089,2890,amazing songs,3,3
3090,2698,cantautore,3,3
3091,11395,spiritual trance,3,3
3092,11392,ghazal,3,3
3093,11390,ottoman art,3,3
3094,5307,favourite lyrics,3,3
3095,11387,ottoman classical,3,3
3096,11386,jihad songs,3,3
3097,5422,post-industrial,3,3
3098,11380,le saint quran,3,3
3099,2699,perfect song,3,3
3100,10299,girlsband,3,3
3101,12222,pat appleton,3,3
3102,553,wigger,3,3
3103,651,pop teen,3,3
3104,12312,deutschland sucht den superstar 5,3,3
3105,9729,grupo feminimo,3,3
3106,5054,romanian,3,3
3107,3400,bep,3,3
3108,12341,excelent,3,3
3109,9675,tricky,3,3
3110,9654,keeper,3,3
3111,9645,atelier,3,3
3112,6145,good charlotte,3,3
3113,3411,amy winehouse,3,3
3114,6160,girlband,3,3
3115,6167,uk punk,3,3
3116,9581,robert pattinson,3,3
3117,3425,sea,3,3
3118,3426,longing,3,3
3119,3427,resignation,3,3
3120,3428,bitter,3,3
3121,3429,separation,3,3
3122,3430,thunder,3,3
3123,3431,western-ish,3,3
3124,3433,5 star song,3,3
3125,1588,king of music,3,3
3126,9738,rox,3,3
3127,3389,sandra,3,3
3128,1313,blackout,3,3
3129,9809,songs that rocked my world :p,3,3
3130,2529,1st vine,3,3
3131,6039,pantanal,3,3
3132,12302,the last song,3,3
3133,6042,trilhas,3,3
3134,2189,brazilian country,3,3
3135,3352,ghost drone,3,3
3136,6043,novelas,3,3
3137,2188,pagode,3,3
3138,6050,reasons to love 80s,3,3
3139,3388,cyndi lauper,3,3
3140,555,industrial pop,3,3
3141,2182,bones,3,3
3142,6051,chilled,3,3
3143,6070,altrock,3,3
3144,9773,soundtrack to my life,3,3
3145,12307,american idol 6,3,3
3146,9768,across the universe soundtrack,3,3
3147,673,supersonic,3,3
3148,9760,south represent,3,3
3149,3435,menace,3,3
3150,1569,dreaming,3,3
3151,9570,queensryche,3,3
3152,1853,alt,3,3
3153,9426,s-r-b-i-j-a,3,3
3154,779,vanessa hudgens,3,3
3155,12542,i melted,3,3
3156,9419,fucking good,3,3
3157,4542,ambiental,3,3
3158,3499,kiwi,3,3
3159,6258,psy chill,3,3
3160,6273,next big thing,3,3
3161,6274,bitchy lyrics,3,3
3162,6275,happy song,3,3
3163,2475,electro punk,3,3
3164,12544,in bloom,3,3
3165,9315,awesomecore,3,3
3166,9309,religious,3,3
3167,9308,catolica,3,3
3168,6292,life,3,3
3169,6293,high,3,3
3170,3527,madchester,3,3
3171,9248,aumenta o volume,3,3
3172,9247,poesia,3,3
3173,776,gross meaning but good song,3,3
3174,2477,wanessa,3,3
3175,3439,goosebumps,3,3
3176,12406,anthony green,3,3
3177,9562,little miss sunshine soundtrack,3,3
3178,9560,popao,3,3
3179,9558,forever,3,3
3180,12370,spinetta,3,3
3181,1740,trance metal,3,3
3182,12373,calamaro,3,3
3183,6203,je,3,3
3184,3457,sigur ros,3,3
3185,703,fucking sexy,3,3
3186,3462,cocteau twins,3,3
3187,4976,loud,3,3
3188,3463,bjork,3,3
3189,9457,gucci goth,3,3
3190,9456,slut wave,3,3
3191,1555,noruego,3,3
3192,12523,mittelalter,3,3
3193,3467,enigma,3,3
3194,4984,em,3,3
3195,4980,shady,3,3
3196,2481,techstep,3,3
3197,6036,pop life,3,3
3198,9778,favourite song ever,3,3
3199,3268,progressive electronic,3,3
3200,4627,squarepusher,3,3
3201,2245,contemporary folk,3,3
3202,2243,folk blues,3,3
3203,10119,uhhhh,3,3
3204,3243,poetic,3,3
3205,10114,magnificently mediocre,3,3
3206,3245,trashy,3,3
3207,10103,terrorcore,3,3
3208,3258,urban contemporary rnb,3,3
3209,5927,beatles cover,3,3
3210,3263,progressive black metal,3,3
3211,3285,snow patrol,3,3
3212,93,israeli,3,3
3213,5928,ramonesy,3,3
3214,2228,blonde,3,3
3215,12237,dark psychedelic trance,3,3
3216,5085,chanting,3,3
3217,9965,pra deixar de bom humor,3,3
3218,9964,music i like,3,3
3219,3279,the kooks,3,3
3220,9956,makes me wanna punch people for fun,3,3
3221,10130,white lightning,3,3
3222,10132,reversed guitar,3,3
3223,5909,dominican metal,3,3
3224,5894,rock brasileiro,3,3
3225,10247,now i can dance,3,3
3226,10246,my day sucks,3,3
3227,10243,insane classical motives,3,3
3228,2266,poland,3,3
3229,4649,kraftwerk,3,3
3230,4648,lamb,3,3
3231,10234,metal meltdown,3,3
3232,5877,sexiest man in the world,3,3
3233,579,intelligent electro,3,3
3234,5878,2000s diva,3,3
3235,10219,archive,3,3
3236,582,goff,3,3
3237,584,new kid on the block,3,3
3238,10209,sade,3,3
3239,5137,road trip,3,3
3240,5889,estonian,3,3
3241,3219,awesome lyrics,3,3
3242,10141,italiano,3,3
3243,10137,true goth emo,3,3
3244,621,battle metal,3,3
3245,5330,gay fish,3,3
3246,5066,jordin sparks,3,3
3247,9857,future,3,3
3248,9920,hiv positive,3,3
3249,2225,korean music,3,3
3250,9846,poem,3,3
3251,2549,yorkshire,3,3
3252,12275,hymns,3,3
3253,12276,soul searching,3,3
3254,9833,world beats,3,3
3255,3309,adam young,3,3
3256,648,thalia,3,3
3257,5997,extreme progressive metal,3,3
3258,634,americans,3,3
3259,9946,good one,3,3
3260,3292,my chemical romance,3,3
3261,9911,someone in my family is famous,3,3
3262,3287,kings of leon,3,3
3263,1597,folktronic,3,3
3264,9948,max martin,3,3
3265,3323,playback,3,3
3266,5063,simple plan,3,3
3267,2226,burlesque,3,3
3268,6021,bow down,3,3
3269,5139,sleazy,2,2
3270,6771,could get any better,2,2
3271,5138,driving me insane,2,2
