,user_id,tag1,tag2,tag3,tag4,tag5,artist_id
1066,289,73,81,78,84,195,65
22424,289,81,78,84,195,18,432
10026,289,73,81,78,84,195,229
72036,289,18,180,33,0,0,5253
32345,289,73,78,79,181,296,693
6473,289,73,81,78,84,195,190
8680,289,73,81,78,79,185,220
48046,289,73,81,78,84,79,1390
5032,289,73,81,78,195,18,163
46070,289,73,81,78,84,79,1246
9784,289,73,81,78,84,79,228
37620,289,73,81,84,18,79,898
34785,289,81,78,18,229,1911,757
25225,289,73,81,78,18,79,486
35057,289,181,194,33,1,127,779
9342,289,73,81,78,84,195,227
2839,289,73,18,79,185,296,89
24587,289,81,79,185,296,24,470
21260,289,73,78,79,181,182,412
26375,289,73,81,78,84,79,501
50960,289,194,180,1,127,376,1541
48276,289,73,81,78,84,18,1400
50475,289,73,81,78,84,195,1512
24771,289,73,79,508,24,216,475
32243,289,73,81,78,18,79,691
64750,289,73,81,78,84,79,3373
20288,289,73,78,18,79,185,377
7520,289,73,81,78,84,195,203
25878,289,73,81,78,84,79,498
25014,289,73,81,78,79,181,481
28635,289,73,81,78,84,79,540
27986,289,73,81,78,84,195,533
28476,289,73,81,78,18,79,538
23909,289,73,81,18,79,24,464
50186,290,24,130,79,73,18,1479
2537,290,24,16,79,395,18,82
29764,290,24,16,79,19,73,599
42682,290,24,130,73,18,39,1081
67042,290,16,81,306,213,234,3832
42819,290,24,16,79,395,73,1090
59485,290,24,130,16,25,39,2571
50322,290,130,181,79,73,81,1504
3564,290,24,16,79,1790,73,99
29943,290,24,16,73,25,39,601
1847,290,24,16,395,1790,73,68
4632,290,24,16,181,79,1790,159
72078,290,25,39,192,216,201,5261
70380,290,73,192,191,735,184,4785
42637,290,24,16,19,73,81,1076
72039,290,24,16,1790,19,18,5254
48557,290,24,18,81,39,195,1409
45640,290,73,191,247,245,4340,1227
1903,290,24,130,16,79,73,70
24772,290,24,130,79,103,73,475
72079,290,122,11439,11440,0,0,5262
41219,290,24,130,16,18,25,1019
72082,290,73,25,192,184,306,5264
72081,290,24,247,0,0,0,5263
66500,290,130,181,79,73,78,3739
6945,290,24,16,79,395,73,193
43285,290,79,103,73,18,39,1099
66747,290,24,16,395,2581,18,3768
59002,290,24,16,79,73,81,2531
41297,290,24,16,25,483,505,1031
64166,290,24,130,16,79,19,3281
54433,290,24,16,395,18,25,1895
42653,290,24,16,181,79,19,1079
52230,290,73,352,184,850,364,1686
72047,290,24,130,16,181,1790,5255
72050,290,16,18,25,191,184,5256
72056,290,24,130,73,25,192,5257
2376,290,24,16,19,73,25,77
7521,290,24,16,79,73,81,203
39595,290,24,79,19,73,25,959
57660,290,73,25,192,72,1,2342
72067,290,103,2568,2569,2570,2571,5259
72084,290,24,73,109,199,0,5265
61068,290,130,181,73,81,25,2788
1480,290,24,130,16,79,103,67
67396,290,24,16,79,73,25,3920
40955,290,24,16,79,1790,19,1001
72061,290,16,25,78,195,352,5258
72068,290,16,181,79,395,19,5260
25,290,24,16,79,395,1790,51
72133,291,0,0,0,0,0,5289
24155,291,24,18,81,130,39,466
72132,291,81,130,0,0,0,5288
72131,291,0,0,0,0,0,5287
72092,291,130,134,210,193,839,5267
72127,291,0,0,0,0,0,5284
72126,291,0,0,0,0,0,5283
72125,291,0,0,0,0,0,5282
72124,291,0,0,0,0,0,5281
72123,291,493,0,0,0,0,5280
31206,291,73,24,79,18,130,679
23613,291,73,24,18,130,39,461
72122,291,493,0,0,0,0,5279
72130,291,228,354,3368,0,0,5286
72128,291,81,0,0,0,0,5285
72136,291,493,0,0,0,0,5292
72085,291,130,134,193,784,8303,5266
66042,291,130,352,213,193,1097,3603
19160,291,2583,2585,2587,2584,2586,344
70174,291,24,79,18,39,187,4706
15219,291,73,24,18,81,130,300
70540,291,130,8498,493,8506,8515,4815
31573,291,2585,73,24,79,18,681
17730,291,2585,73,24,130,39,325
72135,291,0,0,0,0,0,5291
49862,291,24,130,134,216,210,1459
25879,291,73,24,79,81,130,498
55585,291,24,18,130,39,84,2020
13284,291,73,24,79,18,130,291
72120,291,493,0,0,0,0,5278
40333,291,73,24,192,352,127,975
72138,291,0,0,0,0,0,5294
72137,291,0,0,0,0,0,5293
50230,291,73,24,79,18,81,1486
72119,291,0,0,0,0,0,5277
72134,291,0,0,0,0,0,5290
72113,291,493,0,0,0,0,5272
12711,291,73,24,79,18,130,289
49489,291,24,130,306,216,210,1447
72106,291,24,130,184,991,493,5268
72116,291,493,0,0,0,0,5275
18624,291,73,24,79,18,81,333
72114,291,0,0,0,0,0,5273
72112,291,0,0,0,0,0,5271
51304,291,73,24,130,39,134,1601
72110,291,493,0,0,0,0,5270
72115,291,0,0,0,0,0,5274
31812,291,2585,73,24,18,130,686
72117,291,2439,0,0,0,0,5276
72109,291,0,0,0,0,0,5269
44686,292,542,0,0,0,0,1169
21479,292,387,73,2244,79,18,418
49213,292,387,75,73,2244,192,1425
3760,292,387,75,73,79,78,152
72146,292,387,75,73,2244,33,5296
44237,292,387,73,79,78,72,1131
34450,292,75,73,24,79,25,735
53480,292,75,81,192,195,134,1806
72149,292,387,75,73,192,134,5297
22912,292,73,79,18,81,25,441
37177,292,387,75,73,2244,79,868
7349,292,73,79,81,78,84,199
9343,292,387,75,73,24,79,227
39596,292,387,73,24,79,25,959
72167,292,387,73,192,127,191,5301
72166,292,0,0,0,0,0,5300
47340,292,75,73,25,192,195,1369
58813,292,387,73,33,735,216,2475
70369,292,387,73,192,191,735,4784
70098,292,1,7,2726,82,1681,4691
3900,292,387,73,2244,24,79,154
33245,292,73,79,25,192,72,707
70392,292,387,192,735,88,424,4790
72170,292,387,75,33,88,424,5302
4633,292,73,24,79,18,81,159
49242,292,387,75,73,192,72,1426
894,292,24,18,25,39,195,61
72156,292,25,33,14,352,127,5299
48667,292,387,75,73,2592,25,1411
10578,292,73,79,18,25,78,233
72155,292,387,73,18,33,30,5298
43719,292,387,73,25,192,72,1110
72143,292,75,18,33,735,88,5295
52495,292,73,79,18,81,195,1709
30301,292,13,191,83,247,32,613
70356,292,192,134,292,735,528,4780
8343,292,73,79,81,25,192,212
37408,292,387,2244,33,187,88,879
67877,292,2244,79,81,195,84,4064
70071,292,387,73,192,191,735,4675
22578,292,387,73,79,81,78,436
37042,292,75,73,79,81,25,863
48721,292,387,75,73,79,78,1412
72173,292,387,33,88,424,6895,5303
9052,292,73,79,81,25,78,225
30179,292,387,73,192,195,72,607
65635,292,387,75,73,25,192,3481
5033,292,387,75,73,2244,2593,163
30246,292,24,25,134,33,13,610
72139,292,387,33,88,30,1737,3511
32521,293,73,24,18,81,130,701
69665,293,24,195,306,109,169,4559
72205,293,73,79,84,181,306,5310
72236,293,0,0,0,0,0,5318
52231,293,73,352,184,850,364,1686
72231,293,0,0,0,0,0,5315
72199,293,0,0,0,0,0,5308
72220,293,181,182,169,176,684,5313
72227,293,18,81,309,1249,1271,5314
50534,293,73,24,79,81,25,1513
52263,293,2595,73,79,25,181,1689
58737,293,25,352,735,184,216,2467
58831,293,25,192,191,184,285,2478
41580,293,18,39,187,309,1249,1039
45018,293,1,73,79,78,84,1186
72218,293,0,0,0,0,0,5312
32181,293,24,79,18,81,130,690
26376,293,73,79,81,78,84,501
72216,293,2594,0,0,0,0,5311
23614,293,73,24,18,130,39,461
71106,293,33,194,378,741,343,4936
72246,293,0,0,0,0,0,5324
51947,293,1,73,79,72,127,1672
9344,293,73,24,79,81,25,227
10330,293,1,73,24,79,81,230
69222,293,1,73,24,79,18,4385
31207,293,73,24,79,18,130,679
44200,293,13,191,213,508,526,1130
25880,293,73,24,79,81,130,498
72234,293,227,794,2031,2032,2033,5317
29681,293,73,192,134,216,247,585
72179,293,11879,0,0,0,0,5305
72195,293,18,39,309,781,0,5307
69356,293,73,169,5286,11487,0,4436
72242,293,73,306,169,0,0,5322
72175,293,2599,102,103,0,0,5304
47055,293,1,73,79,78,84,1351
72204,293,73,81,130,78,134,5309
72239,293,0,0,0,0,0,5320
33918,293,73,79,81,25,192,718
19161,293,73,24,130,39,134,344
32244,293,73,24,79,18,81,691
21261,293,2597,73,24,79,78,412
72241,293,0,0,0,0,0,5321
72183,293,73,127,181,182,364,5306
44382,293,1,73,79,78,72,1145
72233,293,24,81,304,354,724,5316
31950,293,73,79,78,181,185,687
72245,293,0,0,0,0,0,5323
72238,293,1,0,0,0,0,5319
21028,294,127,541,139,141,137,397
61142,294,73,39,192,72,735,2796
72268,294,1,91,0,0,0,5337
72269,294,79,81,127,2137,0,5338
72271,294,0,0,0,0,0,5339
72267,294,564,0,0,0,0,5336
72264,294,541,140,1219,0,0,5335
33057,294,73,79,25,192,72,706
72263,294,0,0,0,0,0,5334
72255,294,564,2602,18,14,13,5329
72299,294,311,265,7865,1455,0,5353
72286,294,564,18,14,13,187,5347
12137,294,25,311,265,7252,5104,286
72288,294,564,18,14,13,187,5348
72323,294,0,0,0,0,0,5361
72293,294,0,0,0,0,0,5349
72294,294,0,0,0,0,0,5350
72296,294,0,0,0,0,0,5351
72297,294,0,0,0,0,0,5352
51243,294,73,24,130,39,184,1590
72247,294,79,18,14,13,187,5325
72326,294,73,79,130,292,0,5363
72281,294,564,18,14,13,187,5346
72305,294,0,0,0,0,0,5354
72262,294,18,13,2892,0,0,5333
15220,294,73,24,18,81,130,300
72307,294,311,0,0,0,0,5356
72308,294,0,0,0,0,0,5357
72309,294,564,18,14,13,88,5358
72260,294,74,541,139,6628,142,5332
72315,294,14,13,15,0,0,5359
72325,294,0,0,0,0,0,5362
72317,294,18,14,13,187,88,5360
72259,294,0,0,0,0,0,5331
72258,294,0,0,0,0,0,5330
72306,294,0,0,0,0,0,5355
72327,294,0,0,0,0,0,5364
72254,294,0,0,0,0,0,5328
72279,294,0,0,0,0,0,5344
72251,294,18,14,13,187,15,5327
72249,294,13,292,299,20,120,5326
72272,294,564,568,0,0,0,5340
8681,294,73,24,79,81,25,220
72277,294,564,14,13,88,309,5343
72280,294,564,18,88,327,588,5345
72274,294,564,14,0,0,0,5342
72273,294,0,0,0,0,0,5341
71810,294,18,33,191,387,88,5173
35116,294,18,33,14,13,187,782
55937,294,130,184,545,364,991,2055
47296,295,73,386,25,72,1,1366
39438,295,386,5,91,615,1,954
47210,295,73,386,91,2605,25,1360
50927,295,386,4,2139,0,0,1535
53409,295,73,386,25,192,72,1803
57705,295,73,386,24,25,192,2343
48722,295,73,386,79,78,192,1412
39117,295,386,91,615,1,127,942
57661,295,73,386,615,25,192,2342
46574,295,18,1,4,6,6773,1275
47341,295,73,386,25,192,195,1369
65313,295,25,181,735,216,194,3444
61462,295,386,615,25,72,1,2838
46896,295,386,615,1,231,89,1338
7185,295,73,386,79,78,72,198
68132,295,91,4,793,1373,4117,3509
39396,295,386,5,91,130,1,953
33058,295,73,386,79,25,192,706
72334,295,5,91,1,4334,0,5366
38585,295,73,386,91,615,25,918
38421,295,73,386,615,2605,25,917
47274,295,73,386,91,25,1,1364
39233,295,73,386,5,91,615,949
50867,295,386,91,25,195,1,1531
38763,295,73,386,615,195,72,922
34282,295,73,386,25,192,72,732
46957,295,386,615,1,89,617,1342
34451,295,73,24,79,25,192,735
65608,295,73,386,25,192,72,3476
46477,295,73,386,91,25,1,1261
50742,295,73,79,81,78,84,1520
50823,295,73,386,91,25,78,1527
36217,295,386,5,91,615,25,841
33246,295,73,386,91,615,79,707
39597,295,73,386,91,24,79,959
50791,295,386,91,1,617,6764,1522
26431,295,386,5,91,615,72,503
38798,295,73,386,5,91,615,923
47457,295,73,386,25,192,195,1372
72328,295,386,25,72,415,147,5365
8682,295,73,386,24,79,81,220
5034,295,73,79,18,81,25,163
47118,295,73,386,91,615,25,1358
50535,295,73,24,79,81,25,1513
43032,295,79,285,2726,604,523,1093
50805,295,91,1,0,0,0,1523
36310,295,73,386,91,615,25,843
68820,295,386,91,25,1,4,4273
47083,295,386,5,91,617,0,1352
55362,295,386,91,615,72,1,1992
72381,296,1097,700,4921,8240,0,5401
72344,296,695,1076,108,1356,253,5375
72382,296,0,0,0,0,0,5402
33919,296,247,193,1076,1356,253,718
72338,296,0,0,0,0,0,5369
72343,296,0,0,0,0,0,5374
72339,296,249,2044,0,0,0,5370
72385,296,0,0,0,0,0,5404
67294,296,1356,83,251,7252,8497,3896
72340,296,0,0,0,0,0,5371
72383,296,0,0,0,0,0,5403
72341,296,0,0,0,0,0,5372
72352,296,0,0,0,0,0,5378
72351,296,0,0,0,0,0,5377
72380,296,0,0,0,0,0,5400
72350,296,0,0,0,0,0,5376
72342,296,3529,0,0,0,0,5373
72378,296,0,0,0,0,0,5398
72353,296,0,0,0,0,0,5379
72377,296,253,0,0,0,0,5397
72376,296,0,0,0,0,0,5396
44603,296,247,695,1076,108,1356,1160
72390,296,108,253,73,191,0,5409
72375,296,0,0,0,0,0,5395
72374,296,0,0,0,0,0,5394
72373,296,0,0,0,0,0,5393
72371,296,253,0,0,0,0,5392
48985,296,247,695,1076,108,73,1415
61880,296,695,1076,108,1356,253,2902
72389,296,0,0,0,0,0,5408
72369,296,9654,9655,0,0,0,5391
72367,296,1076,253,9203,0,0,5390
29516,296,247,73,192,88,252,563
72337,296,3529,0,0,0,0,5368
72366,296,0,0,0,0,0,5389
72363,296,0,0,0,0,0,5387
72335,296,247,193,695,1076,108,5367
72354,296,0,0,0,0,0,5380
72355,296,181,182,394,2201,0,5381
72356,296,247,695,1076,108,1356,5382
72359,296,0,0,0,0,0,5383
72360,296,0,0,0,0,0,5384
72364,296,0,0,0,0,0,5388
72386,296,0,0,0,0,0,5405
72361,296,0,0,0,0,0,5385
72362,296,24,88,249,0,0,5386
29560,296,695,1076,108,1356,1071,570
72387,296,0,0,0,0,0,5406
72388,296,0,0,0,0,0,5407
72379,296,247,108,0,0,0,5399
59056,297,73,79,81,24,84,2532
72444,297,73,84,181,346,249,5417
9345,297,73,79,81,24,84,227
65502,297,73,79,81,24,78,3469
30550,297,73,79,81,24,84,618
29362,297,73,24,195,192,306,554
7044,297,73,79,81,84,292,196
42820,297,73,79,81,24,84,1090
30774,297,73,79,81,24,84,629
72461,297,79,81,24,296,541,5422
8942,297,73,79,81,84,292,222
72462,297,73,79,81,84,78,5423
22188,297,73,79,81,24,84,429
72401,297,81,24,130,18,296,5413
72403,297,73,81,24,130,84,5414
72421,297,73,79,81,24,130,5415
57469,297,73,79,81,24,130,2281
3901,297,73,79,81,24,84,154
9053,297,73,79,81,84,78,225
70416,297,73,79,432,823,206,4793
43119,297,73,79,81,24,130,1098
50323,297,73,79,81,130,84,1504
67324,297,73,79,81,130,292,3902
9179,297,73,79,81,84,33,226
64022,297,73,79,81,130,84,3259
30697,297,73,79,81,24,292,622
49157,297,73,79,81,130,84,1424
7350,297,73,79,81,84,292,199
22751,297,73,79,81,84,78,439
72423,297,73,33,78,192,88,5416
72476,297,130,292,33,2610,2609,5424
63690,297,73,79,81,24,130,3200
72455,297,73,79,81,130,49,5421
62777,297,73,79,81,130,84,3057
72450,297,73,79,81,24,130,5420
72392,297,130,33,18,541,187,5411
72395,297,73,79,81,24,130,5412
33471,297,73,79,81,84,292,709
10535,297,79,81,292,33,134,231
44590,297,73,79,81,24,84,1159
52710,297,79,81,130,84,292,1732
21954,297,73,79,81,130,84,425
45659,297,73,79,81,130,84,1231
72447,297,81,130,292,134,247,5418
72448,297,73,81,130,84,292,5419
43654,297,79,81,134,526,321,1109
5567,297,73,79,81,24,84,173
36868,297,73,79,81,130,84,858
8344,297,73,79,81,292,192,212
72391,297,73,79,84,292,33,5410
72477,298,432,1252,712,4549,737,5425
68656,298,195,73,192,247,88,4251
72519,298,247,695,8238,0,0,5436
72484,298,73,81,79,176,169,5426
72511,298,195,73,192,247,88,5434
45252,298,73,176,184,194,850,1195
72487,298,712,4549,0,0,0,5427
72521,298,130,134,81,84,24,5437
45976,298,130,134,625,83,73,1244
72518,298,206,6128,3890,4349,0,5435
43841,298,73,81,79,24,78,1116
67967,298,73,176,306,194,180,4104
72509,298,73,192,247,24,695,5433
44604,298,134,73,192,247,24,1160
54496,298,130,195,134,625,83,1934
72536,298,0,0,0,0,0,5438
72507,298,73,192,24,735,824,5432
72492,298,195,134,81,79,24,5428
17602,298,73,81,79,84,39,324
72497,298,195,73,81,79,84,5429
72506,298,712,4549,0,0,0,5431
72537,298,73,81,79,84,39,5439
72505,298,73,192,247,88,0,5430
43352,298,176,78,127,191,194,1100
72552,298,195,121,73,81,79,5440
56894,298,83,73,192,24,13,2176
52953,298,134,73,79,84,88,1766
34335,298,195,134,121,73,79,733
60388,298,81,79,84,169,78,2666
8029,298,195,134,83,73,81,208
69223,298,130,73,81,79,39,4385
48047,298,73,81,79,84,39,1390
59664,298,195,73,81,79,84,2591
59862,298,134,81,292,185,234,2608
63829,298,130,134,81,79,432,3205
50068,298,130,73,192,247,88,1469
49049,298,195,134,73,192,88,1416
41902,298,73,81,79,176,182,1045
7802,298,195,121,73,81,79,207
37717,298,130,195,134,625,83,903
8345,298,134,73,81,79,192,212
29433,298,195,121,73,192,247,562
9346,298,195,134,121,73,81,227
11235,298,130,134,693,432,1627,246
56996,298,130,625,83,73,693,2184
42070,298,195,121,73,81,79,1048
52920,298,130,83,693,432,1627,1763
22752,298,73,81,79,84,693,439
8078,298,73,81,79,84,181,209
63691,298,130,134,73,81,79,3200
72592,299,191,83,526,0,0,5447
72581,299,625,79,134,127,292,5446
21670,299,73,81,84,79,78,421
267,299,24,73,81,625,167,55
21778,299,73,81,84,79,18,424
33812,299,24,73,81,84,79,716
72580,299,0,0,0,0,0,5445
29160,299,24,73,81,84,79,546
25881,299,24,73,81,84,79,498
72595,299,2766,0,0,0,0,5448
2840,299,24,73,167,79,18,89
7803,299,73,81,84,79,39,207
72573,299,81,79,191,185,830,5444
22337,299,24,73,81,84,79,430
61717,299,73,127,184,829,1387,2858
72571,299,306,432,823,693,830,5443
8878,299,24,73,81,84,79,221
28477,299,24,73,81,79,18,538
22753,299,73,81,84,79,78,439
63692,299,24,73,81,84,79,3200
53031,299,24,625,79,130,134,1772
72556,299,81,134,127,292,306,5441
72596,299,0,0,0,0,0,5449
72570,299,33,7996,7995,0,0,5442
8234,299,73,81,84,79,39,210
5989,299,24,73,81,84,79,182
42071,299,24,73,81,84,79,1048
70578,299,24,79,127,109,432,4818
19061,299,24,73,81,79,130,342
12712,299,24,73,167,79,18,289
51364,299,24,81,84,79,18,1609
53087,299,24,73,130,109,432,1775
51096,299,24,73,625,167,79,1556
64245,299,73,81,84,79,18,3293
50632,299,73,81,84,79,195,1515
70543,299,130,127,83,508,432,4716
52921,299,130,13,83,432,823,1763
6143,299,24,73,81,79,195,184
63820,299,73,25,127,823,3507,3204
1481,299,24,73,81,167,79,67
42821,299,24,73,81,84,79,1090
14729,299,24,73,81,84,167,298
14257,299,24,73,625,167,304,295
1067,299,24,73,81,84,79,65
70686,299,73,194,432,169,311,4828
37718,299,24,73,81,625,167,903
59297,299,24,73,81,84,79,2544
19986,299,24,73,81,79,78,366
18389,299,167,304,79,18,39,331
10027,299,24,73,81,84,79,229
33655,300,73,432,25,78,192,714
72625,300,73,25,16,3507,297,5455
63821,300,73,25,127,823,3507,3204
41801,300,73,79,78,72,1,1044
26995,300,73,79,18,81,78,517
62466,300,73,432,79,72,185,2986
46238,300,73,79,25,78,192,1249
72629,300,0,0,0,0,0,5457
72627,300,73,13,0,0,0,5456
72616,300,292,185,1248,1247,9295,5453
72622,300,73,432,823,693,0,5454
70417,300,73,432,79,206,1911,4793
33920,300,73,79,81,25,192,718
22729,300,432,79,292,823,693,438
7186,300,73,79,78,72,33,198
72557,300,432,81,134,127,292,5441
70594,300,73,432,192,823,693,4087
69080,300,73,432,25,3507,0,4349
57792,300,73,79,81,25,192,2346
72597,300,0,0,0,0,0,4473
34243,300,73,24,25,192,185,730
39025,300,73,432,127,181,292,932
72601,300,0,0,0,0,0,5450
60323,300,73,432,24,79,88,2660
33003,300,73,432,2614,192,823,705
57879,300,73,25,192,72,352,2347
30327,300,73,79,25,78,192,614
72604,300,73,0,0,0,0,5451
6397,300,73,79,81,78,185,189
51005,300,73,432,352,181,194,1545
39184,300,73,72,1,386,76,946
8346,300,73,79,81,25,192,212
6243,300,73,24,79,18,25,187
45791,300,73,432,24,109,311,1241
33059,300,73,79,25,192,72,706
60368,300,1248,1247,0,0,0,2663
33247,300,73,79,25,192,72,707
26698,300,73,24,79,18,81,511
47034,300,1,386,615,89,617,1350
22754,300,73,432,79,81,78,439
48986,300,73,192,292,735,247,1415
72607,300,73,24,25,192,735,5452
46897,300,1,386,615,231,89,1338
44309,300,73,72,352,191,247,1132
47320,300,1,386,615,617,0,1368
33437,300,73,432,24,79,78,708
61147,300,73,24,25,192,72,2797
53544,300,73,24,79,25,39,1810
33813,300,73,24,79,81,78,716
5825,300,73,25,192,72,1,176
72630,301,24,432,823,693,406,5458
34452,301,73,24,79,25,192,735
12222,301,73,24,18,130,39,288
15221,301,73,24,18,81,130,300
18625,301,73,24,79,18,81,333
56997,301,73,130,625,83,432,2184
55302,301,73,79,81,130,78,1988
35467,301,73,24,79,18,130,802
52976,301,73,79,81,130,78,1767
3459,301,24,81,130,195,134,97
54497,301,73,24,79,81,130,1934
66534,301,73,134,432,823,693,3741
39598,301,73,24,79,25,192,959
9785,301,1495,2615,73,79,81,228
48277,301,1495,73,24,79,18,1400
57793,301,1495,73,79,81,25,2346
34575,301,73,24,432,693,406,739
22338,301,73,24,79,81,130,430
49976,301,73,24,130,25,39,1464
53410,301,73,25,192,72,1,1803
2841,301,1495,73,24,79,18,89
63693,301,73,24,79,18,81,3200
15822,301,73,24,79,81,130,302
57706,301,73,24,25,192,72,2343
29765,301,73,24,79,18,81,599
12015,301,24,79,130,39,83,283
46071,301,73,24,79,81,39,1246
37621,301,73,24,79,18,81,898
27235,301,73,24,79,130,39,523
32892,301,73,24,79,81,130,704
37719,301,73,24,79,81,130,903
1482,301,1495,73,24,79,18,67
33004,301,73,192,432,823,3507,705
12713,301,1495,73,24,79,18,289
28596,301,73,79,18,81,130,539
40499,301,73,79,81,78,72,982
33060,301,73,79,25,192,72,706
31022,301,24,79,1,213,238,646
14258,301,73,24,18,130,39,295
46239,301,73,79,25,78,192,1249
23615,301,73,24,18,130,39,461
5568,301,1495,73,24,79,18,173
27403,301,1495,73,24,79,18,525
13571,301,1495,73,24,79,18,292
62490,301,130,625,850,432,308,2988
25882,301,73,24,79,81,130,498
40651,301,73,24,79,81,130,985
53088,301,73,24,130,109,432,1775
16967,301,73,24,79,81,130,316
14730,301,1495,73,24,79,18,298
27344,302,24,18,39,1727,187,524
32522,302,130,24,18,39,206,701
27894,302,130,24,18,39,206,532
32893,302,130,24,206,730,213,704
14972,302,130,24,18,39,730,299
268,302,130,24,18,39,206,55
19005,302,130,24,18,39,231,340
16503,302,130,24,39,625,102,308
18626,302,130,24,18,39,206,333
41306,302,130,24,730,625,232,1032
12714,302,130,24,18,39,206,289
12223,302,130,24,18,39,206,288
15222,302,130,24,18,39,206,300
72653,302,130,18,0,0,0,5462
72650,302,0,0,0,0,0,5461
28871,302,130,24,39,730,625,543
27086,302,130,24,213,89,7,518
72663,302,130,24,73,828,0,5466
46072,302,24,39,206,730,231,1246
72664,302,24,39,206,730,134,5467
72665,302,0,0,0,0,0,5468
65939,302,24,18,39,306,601,3572
11760,302,130,24,39,231,625,265
72660,302,130,73,321,0,0,5465
2842,302,130,24,18,39,206,89
72658,302,0,0,0,0,0,5464
72646,302,130,24,18,39,206,5460
70502,302,130,24,18,39,206,4814
43802,302,130,206,730,231,213,1114
72634,302,89,7,1365,1,179,5459
51921,302,206,73,180,176,178,1670
72655,302,24,167,306,238,0,5463
41476,302,130,24,39,730,213,1037
68081,302,130,89,7,1365,5,4137
38923,302,130,24,213,89,7,930
41378,302,130,24,18,39,206,1034
24156,302,130,24,18,39,206,466
19658,302,130,24,18,39,206,352
16743,302,130,24,39,730,625,311
71485,302,130,18,730,73,79,5079
16211,302,130,24,18,39,206,306
15823,302,130,24,39,206,730,302
62419,302,130,24,730,73,79,2981
31126,302,24,306,601,0,0,669
54498,302,130,24,206,730,625,1934
46497,302,130,89,7,1365,1,1263
19891,302,130,24,39,206,231,360
13572,302,130,24,18,39,206,292
31208,302,130,24,18,39,730,679
